S.No,Product Name,Catalog No,CAS Number,Chemical / Systematic Name,Molecular Formula,Molecular Weight,Purity,Stock Status,Sub Category,Main Category,Product Slug,Live Product URL,Image URL,Created Date,Updated Date,MongoDB ID
177,Carprofen Impurity 1,PV-C003009,1808312-15-3,Dimethyl 2-(6-chloro-9H-carbazol-2-yl)-2-methylmalonate,C18H16ClNO4,345.8,,In Stock,Carprofen,API Impurity Standards,carprofen-impurity-1,https://pharmavive.com/products/browse/carprofen/carprofen-impurity-1,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038856/products/zralabtzemrpjmhbead7.png,2025-06-27 15:36:35,2025-06-27 15:40:56,685eba833fbc37d9db1d791a
178,Carprofen Impurity 2,PV-C003010,114041-35-9,"1-(6-Chloro-9H-carbazol-2-yl)-1,1-dimethoxypropan-2-ol",C17H18ClNO3,319.8,,In Stock,Carprofen,API Impurity Standards,carprofen-impurity-2,https://pharmavive.com/products/browse/carprofen/carprofen-impurity-2,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751039182/products/oqgzsdru7orjxdhaya5g.png,2025-06-27 15:36:36,2025-06-27 15:46:22,685eba843fbc37d9db1d791e
179,Carprofen Impurity 3,PV-C003011,114041-34-8,1-(9-Acetyl-6-chloro-9H-carbazol-2-yl)-2-chloropropan-1-one,C17H13Cl2NO2,334.2,,In Stock,Carprofen,API Impurity Standards,carprofen-impurity-3,https://pharmavive.com/products/browse/carprofen/carprofen-impurity-3,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751039170/products/kqasgly8zuqzdyrxp0v2.png,2025-06-27 15:36:36,2025-06-27 15:46:11,685eba843fbc37d9db1d7922
180,Caspofungin Diacetate,PV-C002000,179463-17-3,"1-[(4R,5S)-5-[(2-Aminoethyl)amino]-N2-[(10R,12S)-10,12-dimethyl-1-oxotetradecyl]-4-hydroxy-L-ornithine]-5-(threo-3-hydroxy-L-ornithine)pneumocandin B0 Diacetate",C52H88N10O15 : 2(C2H4O2),1093.34 : 60.05,,In Stock,Caspofungin,API Impurity Standards,caspofungin-diacetate,https://pharmavive.com/products/browse/caspofungin/caspofungin-diacetate,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038370/products/qlngsjzavix0tfotylyl.png,2025-06-27 15:31:44,2025-06-27 15:32:51,685eb9603fbc37d9db1d786b
181,Caspofungin Dimer 1,PV-C002008,N/A,"(4R)-N-((2S,3S,4S)-1-(((2S)-5-Amino-1-((3S,4S)-3-carbamoyl-4-hydroxypyrrolidin-1-yl)-3-hydroxy-1-oxopentan-2-yl)amino)-3,4-dihydroxy-4-(4-hydroxyphenyl)-1-oxobutan-2-yl)-1-((2S)-2-((2R,4S)-5-((2-(((2R,6S,9S,11R,12S,14aS,15S,20S,23S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-9-((10R,12S)-10,12-dimethyltetradecanamido)-2,11,15-trihydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-12-yl)amino)ethyl)amino)-2-((10R,12S)-10,12-dimethyltetradecanamido)-4-hydroxypentanamido)-3-hydroxybutanoyl)-4-hydroxypyrrolidine-2-carboxamide",C102H170N18O30,2128.6,,In Stock,Caspofungin,API Impurity Standards,caspofungin-dimer-1,https://pharmavive.com/products/browse/caspofungin/caspofungin-dimer-1,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038508/products/crvottem5b3uvyrvakf4.png,2025-06-27 15:31:49,2025-06-27 15:35:09,685eb9653fbc37d9db1d788b
182,Caspofungin Dimer 2,PV-C002009,N/A,"(2S,4R)-N-((2S,3S,4S)-1-(((2S)-5-Amino-1-((2S,3R)-2-carbamoyl-3-hydroxypyrrolidin-1-yl)-3-hydroxy-1-oxopentan-2-yl)amino)-3,4-dihydroxy-4-(4-hydroxyphenyl)-1-oxobutan-2-yl)-1-((2S)-2-((R)-5-((2-(((2R,6S,9S,11R,12S,14aS,15S,20S,23S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-9-((10R,12S)-10,12-dimethyltetradecanamido)-2,11,15-trihydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-12-yl)amino)ethyl)amino)-2-((10R,12S)-10,12-dimethyltetradecanamido)pentanamido)-3-hydroxybutanoyl)-4-hydroxypyrrolidine-2-carboxamide",C102H170N18O29,2112.6,,In Stock,Caspofungin,API Impurity Standards,caspofungin-dimer-2,https://pharmavive.com/products/browse/caspofungin/caspofungin-dimer-2,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038523/products/lakluov8fv5qx7glpro7.png,2025-06-27 15:31:50,2025-06-27 15:35:23,685eb9663fbc37d9db1d788f
183,Caspofungin Hydroxylamine Impurity,PV-C002007,1671884-42-6,"(10R,12S)-N-((2R,9S,11R,12S,14aS,15S,20S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-12-((2-aminoethyl)(hydroxy)amino)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-2,11,15-trihydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-9-yl)-10,12-dimethyltetradecanamide",C52H88N10O16,1109.3,,In Stock,Caspofungin,API Impurity Standards,caspofungin-hydroxylamine-impurity,https://pharmavive.com/products/browse/caspofungin/caspofungin-hydroxylamine-impurity,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038494/products/direbddhvzuqcbv6tqep.png,2025-06-27 15:31:49,2025-06-27 15:34:55,685eb9653fbc37d9db1d7887
184,Caspofungin III,PV-C002010,N/A,"2-Ethylhexyl 2-(((2R,6S,9S,11R,12R,14aS,15S,20S,23S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-9-((10S,12R)-10,12-dimethyltetradecanamido)-2,11,15-trihydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-12-yl)thio)acetate acetate",C60H100N8O17S : C2H4O2,1237.6 : 60.1,,In Stock,Caspofungin,API Impurity Standards,caspofungin-iii,https://pharmavive.com/products/browse/caspofungin/caspofungin-iii,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038541/products/jv4b9tsh3fjb4vndljca.png,2025-06-27 15:31:51,2025-06-27 15:35:41,685eb9673fbc37d9db1d7893
185,Caspofungin Impurity A,PV-C002001,1202167-57-4,"(10R,12S)-N-((2R,6S,9S,11R,12R,14aS,15S,20S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-12-((2-aminoethyl)amino)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-2,11,15-trihydroxy-6-(hydroxymethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-9-yl)-10,12-dimethyltetradecanamide",C51H86N10O15,1079.3,,In Stock,Caspofungin,API Impurity Standards,caspofungin-impurity-a,https://pharmavive.com/products/browse/caspofungin/caspofungin-impurity-a,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038387/products/utcuuyrwiem8bviq6r7w.png,2025-06-27 15:31:45,2025-06-27 15:33:07,685eb9613fbc37d9db1d786f
186,Caspofungin Impurity B,PV-C002002,N/A,"(10R,12S)-N-((2R,6S,9S,11R,12R,14aS,15S,20S,23S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-12-((2-aminoethyl)amino)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-2,11,15-trihydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-9-yl)-10,12-dimethyltetradecanamide",C52H88N10O15,1093.3,,In Stock,Caspofungin,API Impurity Standards,caspofungin-impurity-b,https://pharmavive.com/products/browse/caspofungin/caspofungin-impurity-b,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038402/products/xlfuibxdzfggvkjphjh1.png,2025-06-27 15:31:45,2025-06-27 15:33:23,685eb9613fbc37d9db1d7873
187,Caspofungin Impurity C,PV-C002003,251095-73-5,"N-((2R,9S,11R,12R,14aS,16R,20S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-12-((2-aminoethyl)amino)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-2,11,16-trihydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-9-yl)-10,12-dimethyltetradecanamide",C52H88N10O15,1093.3,,In Stock,Caspofungin,API Impurity Standards,caspofungin-impurity-c,https://pharmavive.com/products/browse/caspofungin/caspofungin-impurity-c,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038419/products/k95hihx0obj2ufhpdkvx.png,2025-06-27 15:31:46,2025-06-27 15:33:40,685eb9623fbc37d9db1d7877
188,Caspofungin Impurity D,PV-C002004,314080-31-4,"(2R,4R)-N-((2S,3R)-1-((2S,4R)-2-(((2S,3S,4S)-1-(((2S,3R)-5-amino-1-((2S,3S)-2-carbamoyl-3-hydroxypyrrolidin-1-yl)-3-hydroxy-1-oxopentan-2-yl)amino)-3,4-dihydroxy-4-(4-hydroxyphenyl)-1-oxobutan-2-yl)carbamoyl)-4-hydroxypyrrolidin-1-yl)-3-hydroxy-1-oxobutan-2-yl)-1-(10,12-dimethyltetradecanoyl)-4,5-dihydroxypyrrolidine-2-carboxamide",C50H82N8O16,1051.2,,In Stock,Caspofungin,API Impurity Standards,caspofungin-impurity-d,https://pharmavive.com/products/browse/caspofungin/caspofungin-impurity-d,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038438/products/whakyovc7bllo8htfa2p.png,2025-06-27 15:31:47,2025-06-27 15:34:02,685eb9633fbc37d9db1d787b
189,Caspofungin Impurity E,PV-C002005,150283-04-8,"(10R,12S)-N-((2R,9S,11R,12R,14aS,15S,20S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-2,11,12,15-tetrahydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-9-yl)-10,12-dimethyltetradecanamide",C50H82N8O16,1051.2,,In Stock,Caspofungin,API Impurity Standards,caspofungin-impurity-e,https://pharmavive.com/products/browse/caspofungin/caspofungin-impurity-e,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038460/products/nyirwanak5dzh1xrxsm8.png,2025-06-27 15:31:47,2025-06-27 15:34:21,685eb9633fbc37d9db1d787f
190,Caspofungin Impurity F,PV-C002006,N/A,"(2S,4R)-N-((2S,3S,4S)-1-(((2S,3R)-5-amino-1-((2S,3S)-2-carbamoyl-3-hydroxypyrrolidin-1-yl)-3-hydroxy-1-oxopentan-2-yl)amino)-3,4-dihydroxy-4-(4-hydroxyphenyl)-1-oxobutan-2-yl)-1-(((2S,4S,Z)-5-((2-(((2R,6S,9S,11R,14aS,15S,20S,23S,25aS)-20-((R)-3-amino-1-hydroxypropyl)-23-((1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl)-9-((10R,12S)-10,12-dimethyltetradecanamido)-2,11,15-trihydroxy-6-((R)-1-hydroxyethyl)-5,8,14,19,22,25-hexaoxotetracosahydro-1H-dipyrrolo[2,1-c:2',1'-l][1,4,7,10,13,16]hexaazacyclohenicosin-12-yl)amino)ethyl)imino)-2-((10R,12S)-10,12-dimethyltetradecanamido)-4-hydroxypentanoyl)-L-threonyl)-4-hydroxypyrrolidine-2-carboxamide",C102H168N18O30,2126.6,,In Stock,Caspofungin,API Impurity Standards,caspofungin-impurity-f,https://pharmavive.com/products/browse/caspofungin/caspofungin-impurity-f,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751038479/products/e7elkzgw2iy60cft2in0.png,2025-06-27 15:31:48,2025-06-27 15:34:40,685eb9643fbc37d9db1d7883
191,Cetirizine,PV-C004000,83881-51-0,(RS)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy]acetic acid,C21H25ClN2O3,388.9,,In Stock,Cetirizine,API Impurity Standards,cetirizine,https://pharmavive.com/products/browse/cetirizine/cetirizine,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751039267/products/xeu6ijhktwsw3ma6pcvo.png,2025-06-27 15:46:44,2025-06-27 15:47:48,685ebce43fbc37d9db1d7995
192,Cetirizine 3-Chloro Impurity,PV-C004015,1232460-29-5,(RS)-2-[2-[4-[(3-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy] acetic acid dihydrochloride ;,C21H25ClN2O3 : 2(HCl),388.9 : 2(36.5),,In Stock,Cetirizine,API Impurity Standards,cetirizine-3-chloro-impurity,https://pharmavive.com/products/browse/cetirizine/cetirizine-3-chloro-impurity,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040827/products/qobhighretedzln96a9m.png,2025-06-27 15:46:55,2025-06-27 16:13:47,685ebcef3fbc37d9db1d79d1
193,Cetirizine Dihydrochloride,PV-C004001,83881-52-1,(RS)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy]acetic acid dihydrochloride ;,C21H25ClN2O3 : 2(HCl),388.9 : 2(36.5),,In Stock,Cetirizine,API Impurity Standards,cetirizine-dihydrochloride,https://pharmavive.com/products/browse/cetirizine/cetirizine-dihydrochloride,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751039297/products/w0eljnt0ae7xr45tz41x.png,2025-06-27 15:46:45,2025-06-27 15:48:18,685ebce53fbc37d9db1d7999
194,Cetirizine EP Impurity A,PV-C004002,303-26-4,(RS)-1-[(4-Chlorophenyl)phenylmethyl]piperazine ;,C17H19ClN2,286.8,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-a,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-a,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751039317/products/ymxjpnxhjrg58yrkzfen.png,2025-06-27 15:46:46,2025-06-27 15:48:38,685ebce63fbc37d9db1d799d
195,Cetirizine EP Impurity B,PV-C004003,113740-61-7,(RS)-2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]acetic acid,C19H21ClN2O2,344.8,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-b,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-b,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040609/products/vzp1c0ffkgdki4hmhnaa.png,2025-06-27 15:46:46,2025-06-27 16:10:09,685ebce63fbc37d9db1d79a1
196,Cetirizine EP Impurity B Ethyl Ester,PV-C004004,19178-83-7,(RS)-2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]acetic acid ethyl ester ;,C21H25ClN2O2,372.89,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-b-ethyl-ester,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-b-ethyl-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040631/products/uqvatclcanbbzclvsss4.png,2025-06-27 15:46:47,2025-06-27 16:10:31,685ebce73fbc37d9db1d79a5
197,Cetirizine EP Impurity C,PV-C004005,83881-59-8,(RS)-2-[2-[4-[(2-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy] acetic acid ;,C21H25ClN2O3,388.89,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-c,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-c,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040648/products/puvbxlygloypi9wssda5.png,2025-06-27 15:46:48,2025-06-27 16:10:48,685ebce83fbc37d9db1d79a9
198,Cetirizine EP Impurity D,PV-C004006,346451-15-8,"1,4-bis[(4-Chlorophenyl)phenylmethyl]piperazine",C30H28Cl2N2,487.5,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-d,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-d,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040665/products/m4nrvnxoeye5for0ixtp.png,2025-06-27 15:46:48,2025-06-27 16:11:06,685ebce83fbc37d9db1d79ad
199,Cetirizine EP Impurity E,PV-C004007,682323-77-9,(RS)-2-[2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy] ethoxy] acetic acid ;,C23H29ClN2O4,432.94,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-e,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-e,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040682/products/ffewjwf5v4zsfkev1xvu.png,2025-06-27 15:46:49,2025-06-27 16:11:23,685ebce93fbc37d9db1d79b1
200,Cetirizine EP Impurity F,PV-C004008,83881-53-2,2-(2-(4-benzhydrylpiperazin-1-yl)ethoxy)acetic acid,C21H26N2O3,354.5,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-f,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-f,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040698/products/obevl4f3uenmfapkikv3.png,2025-06-27 15:46:50,2025-06-27 16:11:39,685ebcea3fbc37d9db1d79b5
201,Cetirizine EP Impurity G (2HCl),PV-C004009,164726-80-1,(R)-2-(4-((4-chlorophenyl)(phenyl)methyl)piperazin-1-yl)ethan-1-ol Dihydrochloride ;,C19H23ClN2O . 2HCl,330.86 . 2(36.46),,In Stock,Cetirizine,API Impurity Standards,cetirizine-ep-impurity-g-2hcl,https://pharmavive.com/products/browse/cetirizine/cetirizine-ep-impurity-g-2hcl,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040715/products/vfg6tcl5tydio38vfic3.png,2025-06-27 15:46:50,2025-06-27 16:11:56,685ebcea3fbc37d9db1d79b9
202,Cetirizine Ethyl Ester,PV-C004025,246870-46-2,"2-[2-[4-[(4-Chlorophenyl)phenylmethyl]-1-piperazinyl]ethoxy]acetic Acid Ethyl Ester;[2-[4-[(4-chlorophenyl)phenylmethyl]-1-piperazinyl]ethoxy]acetic Acid Ethyl Ester; (RS)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy]acetic acid, ethyl ester (Cetirizine Ethyl Ester); Cetirizine Related Compound A (USP)",C23H29ClN2O3,416.94,,In Stock,Cetirizine,API Impurity Standards,cetirizine-ethyl-ester,https://pharmavive.com/products/browse/cetirizine/cetirizine-ethyl-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751041002/products/zxao2khwl7g01cqumptt.png,2025-06-27 15:47:02,2025-06-27 16:16:43,685ebcf63fbc37d9db1d79f9
203,Cetirizine Glycerol Ester,PV-C004020,1243652-36-9,"2,3-dihydroxypropyl 2-(2-(4-((4-chlorophenyl)(phenyl)methyl)piperazin-1-yl)ethoxy)acetate",C24H31ClN2O5,462.97,,In Stock,Cetirizine,API Impurity Standards,cetirizine-glycerol-ester,https://pharmavive.com/products/browse/cetirizine/cetirizine-glycerol-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040912/products/yz1v8sjhxfa4m3dygfbm.png,2025-06-27 15:46:58,2025-06-27 16:15:13,685ebcf23fbc37d9db1d79e5
204,Cetirizine Glycol Ester,PV-C004027,2705552-48-1,2-Hydroxypropyl 2-(2-{4-[(4-chlorophenyl)phenylmethyl]piperazin-1-yl}ethoxy)acetate,C24H31ClN2O4,446.97,,In Stock,Cetirizine,API Impurity Standards,cetirizine-glycol-ester,https://pharmavive.com/products/browse/cetirizine/cetirizine-glycol-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751041034/products/yfxkwfupdgpyv3bok0i0.png,2025-06-27 15:47:03,2025-06-27 16:17:15,685ebcf73fbc37d9db1d7a01
205,Cetirizine Impurity 2,PV-C004022,1391052-52-0,(R)-1-((4-chlorophenyl)(phenyl)methyl)-4-(phenylsulfonyl)piperazine,C23H23ClN2O2S,426.96,,In Stock,Cetirizine,API Impurity Standards,cetirizine-impurity-2,https://pharmavive.com/products/browse/cetirizine/cetirizine-impurity-2,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040948/products/penpqns6aqvgywitcfgi.png,2025-06-27 15:47:00,2025-06-27 16:15:49,685ebcf43fbc37d9db1d79ed
206,Cetirizine Impurity 3,PV-C004023,134978-97-5,2-(2-(2-Aminoethoxy)ethoxy)acetic acid,C6H13NO4,163.2,,In Stock,Cetirizine,API Impurity Standards,cetirizine-impurity-3,https://pharmavive.com/products/browse/cetirizine/cetirizine-impurity-3,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040963/products/vbsma9mbml7z3f5izn6w.png,2025-06-27 15:47:00,2025-06-27 16:16:04,685ebcf43fbc37d9db1d79f1
207,Cetirizine Impurity 7,PV-C004024,82-93-9,1-((4-chlorophenyl)(phenyl)methyl)-4-methylpiperazine,C18H21ClN2,300.8,,In Stock,Cetirizine,API Impurity Standards,cetirizine-impurity-7,https://pharmavive.com/products/browse/cetirizine/cetirizine-impurity-7,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040981/products/mdektf5cugdhmsh7owr2.png,2025-06-27 15:47:01,2025-06-27 16:16:21,685ebcf53fbc37d9db1d79f5
208,Cetirizine Lactose Ester,PV-C004019,N/A,"((2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-(((2R,3S,4R,5R,6S)-4,5,6-trihydroxy-2-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)oxy)tetrahydro-2H-pyran-2-yl)methyl 2-(2-(4-((4-chlorophenyl)(phenyl)methyl)piperazin-1-yl)ethoxy)acetate",C33H45ClN2O13,713.2,,In Stock,Cetirizine,API Impurity Standards,cetirizine-lactose-ester,https://pharmavive.com/products/browse/cetirizine/cetirizine-lactose-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040897/products/aergls0fnsqx8fiwzxji.png,2025-06-27 15:46:58,2025-06-27 16:14:58,685ebcf23fbc37d9db1d79e1
209,Cetirizine Methyl Ester (USP),PV-C004010,83881-48-5,(RS)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy]acetic acid methyl ester dihydrochloride ;,C22H27ClN2O3 : 2HCl,402.9 : 2(36.5),,In Stock,Cetirizine,API Impurity Standards,cetirizine-methyl-ester-usp,https://pharmavive.com/products/browse/cetirizine/cetirizine-methyl-ester-usp,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040732/products/tqz5gxl6tzzrepjegvof.png,2025-06-27 15:46:52,2025-06-27 16:12:13,685ebcec3fbc37d9db1d79bd
210,Cetirizine N-Oxide,PV-C004017,1076199-80-8,(RS)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]-1-oxido-piperazin-1-yl]ethoxy] acetic acid ;,C21H25ClN2O4,404.89,,In Stock,Cetirizine,API Impurity Standards,cetirizine-n-oxide,https://pharmavive.com/products/browse/cetirizine/cetirizine-n-oxide,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040862/products/brzi0amjl5rqjvelebfo.png,2025-06-27 15:46:56,2025-06-27 16:14:23,685ebcf03fbc37d9db1d79d9
211,Cetirizine R-Isomer,PV-C004016,130018-87-0,(R)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy]acetic acid dihydrochloride ;,C21H27Cl3N2O3,461.81,,In Stock,Cetirizine,API Impurity Standards,cetirizine-r-isomer,https://pharmavive.com/products/browse/cetirizine/cetirizine-r-isomer,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040846/products/ewpwzy799z4n4ovsfvbi.png,2025-06-27 15:46:56,2025-06-27 16:14:06,685ebcf03fbc37d9db1d79d5
212,Cetirizine Sorbitol Ester Impurity,PV-C004018,13848888-64-5,"(2R,3R,4R,5R)-2,3,4,5,6-pentahydroxyhexyl 2-(2-(4-((4-chlorophenyl)(phenyl)methyl)piperazin-1-yl)ethoxy)acetate;",C27H37ClN2O8,553.04,,In Stock,Cetirizine,API Impurity Standards,cetirizine-sorbitol-ester-impurity,https://pharmavive.com/products/browse/cetirizine/cetirizine-sorbitol-ester-impurity,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040879/products/eda7ardt39llb1lstdov.png,2025-06-27 15:46:57,2025-06-27 16:14:40,685ebcf13fbc37d9db1d79dd
213,Cetirizine USP Related Compound C,PV-C004012,83881-37-2,(RS)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy]acetamide,C21H26ClN3O2,387.9,,In Stock,Cetirizine,API Impurity Standards,cetirizine-usp-related-compound-c,https://pharmavive.com/products/browse/cetirizine/cetirizine-usp-related-compound-c,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040765/products/ns5c6b4sk1cqqc2m1isa.png,2025-06-27 15:46:53,2025-06-27 16:12:46,685ebced3fbc37d9db1d79c5
214,Cetirizine USP Related Compund A (2HCl salt),PV-C004011,2732277-01-7,(RS)-2-[2-[4-[(4-Chlorophenyl)phenylmethyl]piperazin-1-yl]ethoxy]acetic acid ethyl ester dihydrochloride ;,C23H29ClN2O3 : 2(HCl),416.9 : 2(36.5),,In Stock,Cetirizine,API Impurity Standards,cetirizine-usp-related-compund-a-2hcl-salt,https://pharmavive.com/products/browse/cetirizine/cetirizine-usp-related-compund-a-2hcl-salt,https://res.cloudinary.com/dlkh6unr5/image/upload/v1751040749/products/zgjqcjfqabwrf91y0lai.png,2025-06-27 15:46:52,2025-06-27 16:12:29,685ebcec3fbc37d9db1d79c1
